Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Year_Since,Model,Brand,Location;Bangalore,Location;Chennai,Location;Coimbatore,Location;Delhi,Location;Hyderabad,Location;Jaipur,Location;Kochi,Location;Kolkata,Location;Mumbai,Location;Pune,Fuel_Type;Diesel,Fuel_Type;Electric,Fuel_Type;LPG,Fuel_Type;Petrol,Transmission;Manual,Owner_Type;Fourth & Above,Owner_Type;Second,Owner_Type;Third
37086,17.0,1591,121.3,5.0,5.44,10.0,184,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
135000,13.8,1399,68.0,5.0,1.6,13.0,95,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
54862,17.68,1968,174.33,5.0,16.67,9.0,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
67758,10.8,2354,113.01402571041947,5.0,9.5,13.0,35,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
56200,15.0,1396,98.6,5.0,3.85,11.0,210,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
169006,14.24,2755,174.5,7.0,10.64,12.0,79,28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
20229,25.17,799,53.3,5.0,3.5,7.0,103,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62000,18.0,995,62.0,5.0,1.1,15.0,164,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
51500,16.2,1599,103.2,5.0,2.6,12.0,184,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
69000,18.88,1995,184.0,5.0,18.5,11.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
167000,0.0,1086,113.01402571041947,5.0,1.35,19.0,159,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62476,26.59,1248,74.0,5.0,7.95,8.0,169,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
60500,25.4,1186,73.97,5.0,5.49,6.0,202,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
17978,19.0,1199,88.7,5.0,6.95,6.0,99,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
300000,17.0,1405,70.0,5.0,1.0,15.0,97,27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
123000,17.8,1399,67.0,5.0,4.45,10.0,76,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
45296,25.1,1248,88.5,5.0,6.99,7.0,149,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
77325,15.6,1586,104.68,5.0,3.51,15.0,155,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25858,21.4,1197,83.1,5.0,7.54,5.0,25,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
120000,23.2,1248,73.94,5.0,3.65,7.0,145,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22000,19.5,1582,126.24,5.0,16.0,7.0,65,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11000,16.2,995,62.1,5.0,1.4,11.0,164,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3900,18.6,1197,81.83,5.0,6.45,6.0,210,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
106092,24.4,1120,71.0,5.0,4.4,7.0,202,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
27000,19.0,1199,88.7,5.0,5.95,8.0,99,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11000,19.4,1198,86.8,5.0,3.9,10.0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
39753,13.0,2143,201.1,5.0,35.28,7.0,60,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39800,17.6,2179,153.86,7.0,14.25,6.0,93,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
73000,24.4,1120,71.0,5.0,4.5,6.0,202,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
55000,22.7,1498,89.84,5.0,7.5,8.0,63,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
18351,21.9,624,37.48,4.0,3.41,6.0,117,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45000,19.4,1198,86.8,5.0,3.25,10.0,31,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
112200,24.52,1248,88.5,7.0,8.3,7.0,69,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
29000,20.36,1197,78.9,5.0,3.45,13.0,209,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
57309,17.0,1086,113.01402571041947,5.0,2.1,16.0,159,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
53392,16.0,2179,140.0,7.0,11.95,8.0,201,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
71000,20.54,1598,103.6,5.0,4.25,13.0,181,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
93000,14.0,2179,138.1,7.0,8.25,9.0,156,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
119000,10.2,2354,180.0,5.0,5.95,13.0,15,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
42225,15.1,1196,73.0,7.0,4.3,7.0,64,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
65000,22.9,1248,74.0,5.0,3.9,11.0,169,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27809,21.4,1197,83.1,5.0,6.41,7.0,25,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65100,15.1,2179,140.0,7.0,8.36,8.0,201,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51000,19.1,1197,82.0,5.0,3.85,9.0,202,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10000,19.27,2143,167.62,5.0,36.0,6.0,118,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54895,13.14,1798,160.0,5.0,7.5,12.0,168,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
80768,20.14,1498,88.73,5.0,5.7,8.0,54,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
12076,20.89,1197,81.8,5.0,5.5,4.0,94,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
49000,25.2,1248,74.0,5.0,5.9,7.0,169,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42366,17.8,1497,117.3,5.0,7.75,8.0,44,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
68000,11.5,2993,235.0,5.0,18.0,13.0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122397,17.5,1896,106.0,5.0,4.4,15.0,106,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
50534,17.21,1197,103.5,5.0,8.27,6.0,131,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55300,19.87,1461,83.8,5.0,4.75,9.0,57,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
73095,16.8,1497,118.0,5.0,3.8,15.0,44,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51100,20.54,1598,103.6,5.0,3.4,12.0,181,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13436,18.9,1197,82.0,5.0,4.7,7.0,91,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
76000,16.6,1388,68.0,5.0,1.49,15.0,76,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
63141,24.4,1120,71.0,5.0,4.5,7.0,202,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
74885,25.8,1498,98.6,5.0,5.4,9.0,17,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
14000,18.0,1497,117.3,5.0,11.5,7.0,44,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56000,20.4,1461,108.5,5.0,3.5,11.0,78,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
46000,22.48,1995,190.0,5.0,16.5,13.0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51800,15.5,1586,103.3,5.0,3.9,11.0,155,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
81000,16.4,1497,78.0,5.0,3.25,16.0,44,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17370,17.0,1198,73.75,5.0,5.84,5.0,18,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
18456,17.0,1198,73.75,5.0,5.75,7.0,18,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
59000,16.55,1968,140.0,5.0,10.0,13.0,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141537,18.9,998,67.1,5.0,1.05,17.0,189,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
51000,19.08,1582,126.32,5.0,5.64,10.0,184,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29311,17.9,2143,170.0,5.0,50.97,4.0,85,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31000,21.76,1995,190.0,5.0,29.95,7.0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
80000,24.2,1498,98.6,7.0,4.85,9.0,114,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
33000,17.01,1582,126.2,5.0,14.5,7.0,53,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71556,17.0,1497,118.0,5.0,5.5,12.0,44,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
85000,17.8,1399,68.0,5.0,3.2,12.0,76,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
91000,26.59,1248,74.0,5.0,4.5,7.0,169,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
73187,13.0,2143,204.0,5.0,30.72,8.0,60,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
232000,11.5,1991,147.9,7.0,3.5,14.0,37,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
127079,12.8,2494,102.0,7.0,6.99,16.0,98,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
58816,17.21,1493,100.0,7.0,3.45,9.0,139,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
63818,17.4,1497,117.3,5.0,6.57,8.0,44,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
40000,17.11,1968,174.33,5.0,17.5,9.0,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
77445,22.07,1199,73.9,5.0,3.75,10.0,131,29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14000,14.8,1497,121.36,5.0,9.99,6.0,62,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
85122,12.99,2494,100.0,7.0,8.2,11.0,98,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
123000,13.0,1493,100.0,5.0,1.1,18.0,44,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
61000,22.1,1586,85.7,5.0,3.89,8.0,155,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
63714,24.7,796,47.3,5.0,2.45,8.0,16,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53000,8.7,2987,224.34,5.0,13.75,14.0,110,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60000,26.59,1248,74.0,5.0,3.0,6.0,169,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
33000,24.3,1248,88.5,5.0,9.25,6.0,186,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31000,13.2,2400,215.0,5.0,17.65,10.0,150,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
79000,12.55,2982,168.5,7.0,18.25,9.0,79,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67914,23.0,1396,90.0,5.0,3.45,10.0,210,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
58970,17.11,1968,174.33,5.0,23.75,8.0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000,19.64,1461,108.5,5.0,5.45,10.0,174,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
35225,23.1,998,67.04,5.0,5.25,6.0,42,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69496,15.9,1298,113.01402571041947,5.0,1.1,18.0,70,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62282,16.95,1197,78.9,5.0,2.9,11.0,209,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,22.69,1995,190.0,5.0,14.2,13.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
43698,18.9,1197,82.0,5.0,5.8,5.0,91,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
28052,18.9,1197,82.0,5.0,7.22,6.0,91,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29091,18.9,1197,81.86,5.0,4.87,7.0,91,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
63000,16.47,1198,74.0,5.0,3.3,10.0,131,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
91000,17.7,1497,78.0,5.0,3.0,16.0,44,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
30000,17.9,2143,136.0,5.0,26.0,9.0,84,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24571,14.0,796,35.0,5.0,2.9,6.0,122,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
45000,15.74,1591,121.3,5.0,7.5,9.0,184,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24617,22.74,796,47.3,5.0,2.36,8.0,16,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
26927,24.3,1248,88.5,5.0,11.39,6.0,186,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87736,15.1,2179,140.0,7.0,7.02,10.0,201,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
35299,24.3,1248,88.5,5.0,8.0,7.0,186,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51612,18.6,1197,81.83,5.0,7.11,6.0,210,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
55300,10.0,1796,157.7,5.0,3.9,25.0,60,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
65090,19.7,796,46.3,5.0,2.15,14.0,16,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
40000,18.0,1198,86.7,5.0,3.25,10.0,17,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
38467,12.65,2993,255.0,5.0,70.66,8.0,146,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
71904,24.0,1120,70.0,5.0,4.61,10.0,91,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
87000,13.5,1799,130.0,5.0,2.35,15.0,45,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
33000,24.0,1120,70.0,5.0,4.05,9.0,91,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
22100,16.1,796,37.0,4.0,0.8,14.0,6,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
59589,23.59,1364,67.1,5.0,5.6,9.0,72,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
44000,22.54,1396,88.73,5.0,5.35,8.0,210,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12000,24.07,998,67.1,5.0,3.25,6.0,16,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
66000,17.05,1995,184.0,5.0,11.5,11.0,191,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
38009,23.1,998,67.04,5.0,4.25,7.0,42,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35000,13.7,1798,157.75,5.0,4.45,14.0,168,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
70000,14.0,2498,112.0,7.0,2.85,14.0,204,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
86000,15.1,2179,140.0,7.0,7.85,9.0,201,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32000,19.1,1197,85.8,5.0,5.3,7.0,169,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
15000,18.88,999,123.24,5.0,8.0,6.0,63,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
69918,21.43,1364,87.2,5.0,9.43,9.0,51,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39000,18.5,1197,80.0,5.0,2.75,11.0,210,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1011,20.37,1461,108.45,5.0,13.5,5.0,38,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
85000,11.0,2987,198.5,5.0,9.99,14.0,60,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46663,21.1,998,100.0,5.0,6.95,6.0,25,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27000,17.97,1498,99.6,5.0,6.75,8.0,167,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,18.9,1197,82.0,5.0,5.5,8.0,91,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10575,21.56,1462,103.25,5.0,9.18,5.0,43,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
12500,19.1,1197,82.0,5.0,4.15,9.0,202,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
52000,22.32,1582,126.32,5.0,6.5,11.0,184,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49818,21.5,1197,81.8,5.0,4.11,8.0,189,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
90000,16.8,1493,110.0,5.0,2.25,15.0,184,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
52207,17.71,1197,78.9,5.0,4.56,8.0,72,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
167362,11.68,2498,112.0,7.0,4.0,10.0,204,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
49894,23.59,1364,67.06,5.0,5.27,8.0,72,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13024,18.06,2523,63.0,7.0,9.11,4.0,175,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
128000,14.42,1995,147.6,5.0,6.2,13.0,190,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
26023,11.36,2755,171.5,7.0,19.97,6.0,98,28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42784,21.38,1396,88.7,5.0,10.17,7.0,53,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
115000,28.4,1248,74.0,5.0,4.5,9.0,169,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
30529,23.9,1582,126.2,5.0,14.28,4.0,184,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
14814,19.7,796,46.3,5.0,2.47,11.0,16,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
58000,23.65,1248,88.5,5.0,7.9,7.0,147,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
68128,21.1,814,55.2,5.0,2.3,12.0,61,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
63220,13.24,1598,102.5,5.0,6.5,10.0,174,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
30000,21.1,814,55.2,5.0,3.25,7.0,61,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
27768,20.65,1248,88.7,5.0,5.85,6.0,208,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53000,14.21,2143,203.0,5.0,29.0,9.0,60,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
87652,14.16,1968,174.3,5.0,25.71,9.0,136,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
94873,15.3,1596,101.0,5.0,1.85,15.0,76,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
56000,18.88,1995,184.0,5.0,22.75,8.0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
18678,21.1,998,100.0,5.0,8.32,5.0,25,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
30000,14.21,2143,203.0,5.0,26.0,9.0,60,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129000,12.8,2953,113.01402571041947,5.0,7.0,11.0,67,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
59000,20.36,1197,78.9,5.0,3.45,10.0,209,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13000,18.9,1197,82.0,5.0,5.15,6.0,91,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
74325,19.4,1198,86.8,5.0,3.51,9.0,31,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
45000,21.9,1396,88.76,5.0,3.45,8.0,210,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
57000,16.47,1198,73.9,5.0,3.75,10.0,131,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
125943,13.0,1493,100.0,5.0,1.45,22.0,44,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
80000,18.7,1896,66.0,5.0,2.2,15.0,121,25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
154000,13.1,2499,141.0,7.0,7.99,13.0,67,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
62000,18.3,1991,147.9,5.0,6.75,10.0,55,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
27000,14.0,1197,74.0,5.0,11.99,10.0,35,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45000,24.2,1498,98.6,7.0,5.0,9.0,114,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
105000,20.77,1248,88.76,7.0,5.9,11.0,69,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
26000,18.9,1197,82.0,5.0,3.75,10.0,91,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
30900,14.74,2993,270.9,5.0,29.5,9.0,198,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
48000,18.0,1198,86.7,5.0,4.75,9.0,17,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
112719,12.4,2698,179.5,5.0,11.5,12.0,11,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5000,18.6,1197,81.83,5.0,6.95,6.0,210,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16000,17.0,1198,73.75,5.0,5.4,7.0,18,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
63000,13.4,1997,135.1,5.0,4.75,12.0,78,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28300,24.07,998,67.1,5.0,2.15,12.0,16,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
49000,19.7,796,46.3,5.0,0.9,18.0,16,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
12501,20.51,998,67.04,5.0,3.5,7.0,189,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
56628,20.4,1248,92.0,5.0,5.85,7.0,107,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
105000,19.3,1248,73.9,5.0,3.15,13.0,169,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
52126,21.64,1461,84.8,5.0,6.0,7.0,160,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
38000,18.5,1197,80.0,5.0,2.23,13.0,210,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
50000,19.1,1197,82.0,5.0,2.5,7.0,202,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50230,18.9,998,67.1,5.0,3.87,8.0,189,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
31000,15.1,2179,140.0,7.0,9.5,9.0,201,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
79000,12.55,2982,168.5,7.0,17.75,9.0,79,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130000,19.64,1461,108.45,5.0,3.75,11.0,57,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
115000,17.92,1086,62.1,5.0,1.5,13.0,159,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
41500,17.01,1591,121.3,5.0,5.0,10.0,184,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
54385,15.06,1995,177.0,5.0,17.0,9.0,191,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
56361,12.9,1799,130.0,5.0,4.38,12.0,45,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22000,15.26,1798,187.74,5.0,41.5,5.0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000,20.51,998,67.04,5.0,3.0,6.0,189,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
28741,24.3,1248,88.5,5.0,11.0,5.0,186,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
117236,11.8,2720,190.0,7.0,14.0,11.0,146,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
30500,26.59,1248,74.0,5.0,7.65,7.0,58,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5000,17.0,1591,121.3,5.0,8.7,5.0,184,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
42000,25.47,1248,88.5,7.0,9.9,7.0,69,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
